gram,public_r_prob
2745395,0.00020669918825468394
2745392,0.0002066991882546833
5561465,0.0002062379481762496
5560867,0.00020623794817624922
5567927,0.00020623794817624917
5561984,0.0002062379481762491
5567925,0.00020623794817624874
4725849,0.000205815438731493
4725472,0.0002058154387314927
4725847,0.0002058154387314926
4113738,0.00020581543873149255
4725846,0.00020581543873149244
4725411,0.00020581543873149241
4725841,0.0002058154387314923
4725419,0.0002058154387314923
4110449,0.00020581543873149228
4725842,0.00020581543873149225
4725407,0.00020581543873149225
4198472,0.00020581543873149222
4110442,0.00020581543873149214
4110446,0.00020581543873149193
4110447,0.00020581543873149193
4725473,0.00020581543873149182
4731465,0.00020581543873149168
4110441,0.00020581543873149155
4198407,0.00020581543873149152
4198411,0.0002058154387314915
4198419,0.00020581543873149136
4198473,0.00020581543873149133
4739258,0.00020581543873149106
4730867,0.00020581543873149081
4739254,0.00020581543873149073
6782212,0.00020538746182883748
6782584,0.00020538746182883745
6782581,0.000205387461828837
2545399,0.0002041245742908266
2545395,0.00020412457429082654
2545392,0.00020412457429082586
4654901,0.00020392270652442034
4654952,0.00020392270652442026
4654998,0.0002039227065244201
0153258,0.000203906033437349
0153297,0.00020390603343734898
0153282,0.00020390603343734895
0153212,0.00020390603343734887
0153242,0.00020390603343734882
0153254,0.00020390603343734866
0153274,0.00020390603343734822
9015329,0.00020384356142014252
9015321,0.00020384356142014246
9015328,0.00020384356142014246
9015326,0.00020384356142014244
9015324,0.00020384356142014238
9015323,0.00020384356142014233
9015322,0.00020384356142014214
9015327,0.00020384356142014181
8212426,0.00020242943449323003
8282426,0.00020242943449322987
9524261,0.00020196466756466357
8584654,0.0002015506810728664
8506739,0.0002015506810728662
2426146,0.0002011491915962572
2426198,0.00020114919159625673
2426197,0.00020114919159625668
2426149,0.0002011491915962563
2426086,0.0002011491915962562
2426085,0.00020114919159625603
2267901,0.00020106764129429466
2268834,0.00020106764129429434
7258197,0.0002004397947096569
7258198,0.0002004397947096569
7258137,0.0002004397947096567
7258104,0.00020043979470965665
7258146,0.00020043979470965663
7258139,0.0002004397947096566
7258134,0.00020043979470965622
7258149,0.00020043979470965573
9984984,0.00019958861265213833
8457901,0.0001984898162017837
2749015,0.0001984312207244958
2749984,0.00019843122072449554
9984578,0.0001980045760437876
9792745,0.0001978199282655474
9841137,0.0001977581129379133
9841139,0.00019775811293791328
9841134,0.0001977581129379128
7925813,0.00019764142207029053
6086782,0.0001970714454194461
6086785,0.0001970714454194454
6086792,0.0001970714454194453
6086790,0.0001970714454194453
1465472,0.00019628844547227008
1465411,0.00019628844547226978
1465419,0.00019628844547226964
1465407,0.0001962884454722696
1465473,0.0001962884454722692
1392745,0.0001962372682521332
8473877,0.00019615464189352773
8426739,0.00019615464189352708
2581345,0.00019595959131919342
2549015,0.00019595959131919326
2549984,0.00019595959131919305
5849274,0.00019528175583939436
5840782,0.00019528175583939417
5842678,0.0001952817558393939
5842679,0.0001952817558393935
5840785,0.0001952817558393935
5842654,0.00019528175583939306
5842673,0.00019528175583939279
4113927,0.00019438124769085335
4113925,0.000194381247690853
7927411,0.00019376610006891293
7927472,0.00019376610006891285
7927419,0.0001937661000689128
7927407,0.00019376610006891252
7925426,0.00019376610006891244
7925465,0.00019376610006891236
7927473,0.00019376610006891203
6739525,0.00019330584642714008
6545782,0.00019302232155337618
6545785,0.0001930223215533755
7399840,0.00019264876762356531
7399844,0.00019264876762356526
7392749,0.00019264876762356518
7392741,0.00019264876762356515
7392742,0.00019264876762356483
7392747,0.00019264876762356477
7373927,0.00019264876762356475
7392746,0.00019264876762356472
7373925,0.00019264876762356437
5399840,0.00019203575182355235
5399844,0.00019203575182355232
5392741,0.00019203575182355224
5392749,0.0001920357518235522
5392742,0.00019203575182355191
5392747,0.0001920357518235518
5392746,0.00019203575182355175
9258452,0.00019173807289832903
9258455,0.00019173807289832797
9258457,0.00019173807289832748
9258453,0.0001917380728983274
9254539,0.000191738072898327
9254556,0.00019173807289832686
9254550,0.00019173807289832672
9254532,0.0001917380728983255
4264984,0.00019156621030260929
2384654,0.00018924013298286574
7820782,0.00018900547015987028
7820785,0.0001890054701598696
7824265,0.00018900547015986916
5455678,0.0001885361339016312
5455679,0.0001885361339016308
5455654,0.00018853613390163072
5455673,0.00018853613390163013
2649015,0.00018794097742717483
2649984,0.00018794097742717462
4265452,0.0001878100101005973
4265455,0.0001878100101005963
4265457,0.0001878100101005958
4265453,0.00018781001010059577
4952426,0.00018758725724305056
5813738,0.0001874704856058181
3925819,0.00018681026849962638
3925814,0.00018681026849962573
7777855,0.00018639524070278017
7778556,0.00018639524070278006
7778550,0.00018639524070277993
5239274,0.00018518472458214656
3239984,0.00018453674346500628
7258452,0.00018422775249049485
7258455,0.00018422775249049382
7258457,0.00018422775249049333
7258453,0.00018422775249049333
7254539,0.00018422775249049295
7254556,0.00018422775249049282
7254550,0.00018422775249049268
7254532,0.00018422775249049146
9274984,0.00018406854998239506
5846541,0.00018379459373119418
5846542,0.00018379459373119416
5846547,0.0001837945937311941
5846546,0.00018379459373119407
5846549,0.00018379459373119372
2584261,0.00018371211686174456
5845567,0.00018307664609943175
9274578,0.00018260768847459824
4267855,0.0001824440098120085
4262973,0.00018244400981200825
4262979,0.0001824440098120082
5739984,0.00018238167014654965
0785506,0.00018230961903635442
4654579,0.0001820738451110888
4654573,0.00018207384511108858
7825813,0.00018144525135347451
4927452,0.00018103549642022523
4927455,0.00018103549642022425
4925845,0.00018103549642022404
4927457,0.00018103549642022374
4927453,0.00018103549642022374
7411373,0.00018019129471456215
7829782,0.0001800052096760669
7829785,0.00018000520967606623
4654738,0.0001799317998744889
9523998,0.00017952414894636734
9523952,0.0001795241489463673
2678539,0.00017899140707350084
2678297,0.00017899140707350073
2678258,0.00017899140707350068
2678242,0.00017899140707350062
2678274,0.00017899140707350057
2678282,0.00017899140707350046
2678254,0.0001789914070735004
2678212,0.00017899140707350038
2678506,0.00017899140707350005
2678584,0.0001789914070735
2629777,0.00017899140707349973
2678581,0.00017899140707349967
2629725,0.00017899140707349967
2678532,0.00017899140707349948
2629778,0.00017899140707349937
4556545,0.00017802791320289745
7825426,0.00017788750132693602
7825465,0.00017788750132693588
7827426,0.00017788750132693575
7827465,0.00017788750132693564
7854654,0.00017788750132693531
7858465,0.0001778875013269353
7858426,0.00017788750132693504
5492745,0.00017744577308388866
5426545,0.00017744577308388768
8239274,0.0001771257551815761
5813927,0.00017705545862771642
5813925,0.00017705545862771606
8139274,0.0001769853004171459
9845782,0.00017656974369456606
9845785,0.00017656974369456547
8679274,0.00017590117142220958
0673927,0.00017542034330605342
0673925,0.00017542034330605307
5067304,0.00017537560741236256
5067314,0.0001753756074123624
5067308,0.00017537560741236207
