gram,generated_from_n_prob
1204413,0.0005400066919681091
2413423,0.0005383018184188117
1232232,0.0005379400183380488
1223232,0.0005379400183380486
1214214,0.000534800191625508
1413213,0.000534721896334408
1413014,0.0005293517333310631
4131213,0.0005288159926249721
1413204,0.0005249389184363797
2132141,0.0005209455537907984
2142210,0.0005198197743871684
2142103,0.0005198197743871684
1421424,0.0005193699773821126
4131204,0.0005191410658949495
1204132,0.0005161200365765824
2103221,0.0005131887370202501
2320422,0.0005092062165408428
0042232,0.0005091573998135205
4004223,0.0005091085280306935
3014232,0.0005088495589491006
1232322,0.0005030030285085287
0044131,0.0005027702020058124
3214212,0.0005011370236459304
3212142,0.0005011370236459304
2141320,0.000500731467738535
0413424,0.0004992179861796715
3221034,0.0004980135889646801
4132042,0.0004975140546795412
2132132,0.0004902679734663892
1413121,0.0004899659778162224
3214241,0.0004895408796181785
3400424,0.0004892124960155515
1301221,0.0004891544355072857
1413223,0.0004883365667321859
1301423,0.0004855940317688122
4131223,0.0004829429803451547
3213214,0.00048250622185911556
1421321,0.0004817443688577306
2210340,0.0004815078222970615
0423232,0.00048141847207287987
1421420,0.0004790414913004196
3213423,0.0004775250085786359
1421312,0.00047703588233984713
1422131,0.00047703588233984713
1342324,0.000476565541591715
1421232,0.00047647248456269235
1422123,0.00047647248456269235
1423212,0.0004764724845626922
0042322,0.00047608972257718663
2213424,0.000474231499057218
3241321,0.0004732003195027584
3423213,0.0004691958745845469
3241312,0.0004685753410522165
4212142,0.00046691799546342124
4214212,0.0004669179954634212
3424413,0.0004663526629818993
1423241,0.00046544706976485564
2134212,0.0004648022792885018
2121342,0.0004648022792885018
4413122,0.00046442425052867665
3421340,0.00046432450315929863
3204232,0.0004640538172828348
3232042,0.00046405381728283475
4221034,0.0004640078375794161
1321221,0.0004638983320488681
1322121,0.000463898332048868
0340041,0.00046084814394692825
3423204,0.0004606117247631675
0413420,0.00046045427921906373
0422134,0.0004597669784411683
1312212,0.0004593642696221502
2212212,0.0004565746027598171
4130141,0.00045611551836178676
4214241,0.0004561136683651134
0420413,0.0004558037964554544
2142131,0.000455037470339377
1342441,0.00045453429173233554
2041301,0.0004545064976652012
2142123,0.0004545000535353121
2121423,0.00045450005353531197
2134241,0.0004540469091587047
2103422,0.0004539574317863584
0421422,0.0004518558958501112
3400420,0.00045122570394875045
2322324,0.00045090247568233867
0040042,0.0004504088312096202
4213214,0.0004495593565808108
3123232,0.0004485166763539542
0413123,0.00044836336511945563
1214132,0.00044600108670081023
3424132,0.0004457240198238486
4213423,0.00044491827438142295
2122321,0.00044278875255601176
2214244,0.0004422828536274355
4241321,0.0004408888870900579
1342320,0.0004395607711042672
1312413,0.00043936092689230945
3420441,0.00043931800729773025
2213420,0.0004374079643091578
3221301,0.00043719181241855026
2212413,0.0004366927380508837
4241312,0.00043657971501676426
2324221,0.000433560060664494
2042213,0.00043299024404790787
1321322,0.00043283871602220713
4232042,0.0004323669334515942
4204232,0.0004323669334515939
3204131,0.00043219100051890557
3422122,0.0004300083482431257
2321323,0.00042929890768185854
3422323,0.00042849470741746306
3423223,0.00042849470741746263
3122134,0.00042834492033474563
2142422,0.00042827893367747635
1312323,0.0004280184926092273
2441321,0.0004275767750105396
2213123,0.0004259222156439133
2212323,0.0004254191850786701
3120413,0.0004246525958496375
1221221,0.0004239524401259717
2441312,0.00042339771322872613
3121422,0.00042097450836275723
1342044,0.0004192402226562299
2322320,0.00041589041297818743
0441301,0.0004157985650525974
1420422,0.00041412065224581213
1312041,0.00041389099325096903
4132324,0.00041193720999445647
2212041,0.0004113774804141084
2321214,0.0004112456387263641
1342122,0.000410356035188219
3221032,0.00041008699408169813
1312134,0.00040876862953878704
4221301,0.0004073391409047363
2212134,0.00040628622423302896
2124134,0.0004053766071901153
0041324,0.00040447771155390747
4204131,0.00040267979833434625
0422141,0.00040228273143760103
2320421,0.00039989461669674963
2324004,0.00039887558765911796
4413213,0.0003980419026326284
1221322,0.00039556734129252396
2232042,0.00039542979379818076
2042232,0.00039542979379818033
1413424,0.00039536876629235205
1232321,0.00039502307071027026
4413014,0.0003940444042807712
0421413,0.0003938792802734435
4132441,0.00039289367703264913
2214130,0.00039275822968593607
4413204,0.0003907595467713138
2044131,0.0003904692682063392
1241342,0.0003887266402877281
3212213,0.0003874397564492048
3221213,0.0003874397564492048
1322103,0.0003845191712854928
3232324,0.0003842324311860877
4221032,0.0003820851148637768
3221204,0.00038035137162684525
4132320,0.0003799507557070333
0422132,0.00037859299895596886
1223214,0.0003775987301389877
